62,1,1,87
64,1,1,27
65,1,1,92
67,1,1,27
68,1,1,91
70,1,1,52
71,1,1,89
73,1,1,76
74,1,1,89
75,1,1,101
77,1,1,88
78,1,1,159
80,1,1,88
81,1,1,179
83,1,1,88
84,1,1,147
86,1,1,88
87,1,1,128
89,1,1,27
90,1,1,52
92,1,1,27
93,1,1,50
95,1,1,128
96,1,1,120
97,1,1,101
98,1,1,89
100,1,1,99
101,1,1,43
102,1,1,15
103,1,1,177
105,1,1,119
106,1,1,118
107,1,1,26
108,1,1,52
109,1,1,50
110,1,1,43
111,1,1,15
191,2,2,103
192,2,2,71
193,2,2,153
195,2,2,107
196,2,2,73
198,2,2,62
199,2,2,135
200,2,2,107
202,2,2,83
203,2,2,86
204,2,2,167
205,2,2,92
207,2,2,103
208,2,2,77
210,2,2,107
211,2,2,66
213,2,2,107
214,2,2,114
215,2,2,90
217,2,2,83
218,2,2,77
219,2,2,66
221,2,2,100
222,2,2,80
223,2,2,85
224,2,2,89
226,2,2,99
227,2,2,66
228,2,2,90
230,2,2,99
231,2,2,81
233,2,2,103
234,2,2,62
236,2,2,68
237,2,2,103
238,2,2,125
240,2,2,92
241,2,2,85
242,2,2,80
244,2,2,103
245,2,2,84
246,2,2,66
248,2,2,81
249,2,2,113
250,2,2,103
254,2,2,75
255,2,2,88
258,2,2,51
259,2,2,72
261,2,2,100
262,2,2,88
264,2,2,99
265,2,2,87
267,2,2,99
268,2,2,87
270,2,2,99
271,2,2,87
273,2,2,99
274,2,2,87
278,2,2,51
279,2,2,101
281,2,2,49
282,2,2,100
284,2,2,158
285,2,2,158
286,2,2,146
287,2,2,127
288,2,2,150
289,2,2,178
291,2,2,119
292,2,2,129
293,2,2,127
294,2,2,138
295,2,2,125
296,2,2,142
298,2,2,101
299,2,2,100
301,2,2,88
302,2,2,88
304,2,2,98
305,2,2,260
307,2,2,60
308,2,2,64
309,2,2,58
310,2,2,52
311,2,2,42
312,2,2,52
314,2,2,14
315,2,2,14
317,2,2,25
318,2,2,25
320,2,2,91
321,2,2,90
322,2,2,75
323,2,2,51
324,2,2,72
325,2,2,88
327,2,2,51
328,2,2,49
329,2,2,101
330,2,2,100
332,2,2,60
333,2,2,64
334,2,2,58
335,2,2,52
336,2,2,42
337,2,2,52
339,2,2,98
340,2,2,260
341,2,2,14
342,2,2,176
344,2,2,96
345,2,2,15
347,2,2,96
348,2,2,15
350,2,2,96
351,2,2,15
353,2,2,97
354,2,2,15
356,2,2,96
357,2,2,15
359,2,2,96
360,2,2,15
362,2,2,97
363,2,2,15
365,2,2,96
366,2,2,15
368,2,2,97
369,2,2,15
371,2,2,97
372,2,2,15
374,2,2,95
375,2,2,15
377,2,2,95
378,2,2,15
380,2,2,96
381,2,2,15
383,2,2,96
384,2,2,15
386,2,2,96
387,2,2,15
389,2,2,97
390,2,2,15
557,3,3,130
558,3,3,102
560,3,3,134
561,3,3,106
563,3,3,102
564,3,3,109
566,3,3,106
567,3,3,113
569,3,3,108
570,3,3,98
572,3,3,112
573,3,3,102
575,2,4,89
576,2,4,158
578,3,3,99
579,3,3,168
581,3,3,98
582,3,3,120
584,3,3,102
585,3,3,124
587,2,4,163
588,2,4,88
590,3,3,166
591,3,3,91
593,2,6,71
594,2,6,153
596,3,3,80
597,3,3,84
599,3,3,84
600,3,3,88
604,4,2,101
605,4,2,100
606,4,2,98
607,4,2,260
609,5,3,149
610,5,3,85
611,5,3,89
613,5,3,157
614,5,3,85
615,5,3,89
617,3,3,82
618,3,3,82
620,3,3,82
621,3,3,82
623,3,3,79
624,3,3,79
626,3,3,79
627,3,3,79
629,3,3,74
630,3,3,70
632,3,3,156
633,3,3,152
635,3,3,72
636,3,3,73
638,3,3,80
639,3,3,81
641,3,3,61
642,3,3,62
644,2,6,47
645,2,6,47
647,3,3,61
648,3,3,62
650,3,3,85
651,3,3,86
653,3,3,72
654,3,3,67
656,2,6,68
657,2,6,69
659,3,3,98
660,3,3,154
662,3,3,86
663,3,3,142
665,3,3,98
666,3,3,150
668,3,3,86
669,3,3,138
671,3,3,98
672,3,3,141
674,3,3,86
675,3,3,129
677,3,3,98
678,3,3,131
680,3,3,86
681,3,3,119
683,3,5,44
684,3,5,22
686,3,5,42
687,3,5,22
689,3,3,134
690,3,3,135
692,3,3,106
693,3,3,107
695,3,3,106
696,3,3,107
698,3,3,113
699,3,3,114
701,3,3,112
702,3,3,113
704,3,3,102
705,3,3,103
707,3,3,102
708,3,3,103
710,3,3,124
711,3,3,125
713,3,3,166
714,3,3,167
716,3,3,91
717,3,3,92
719,3,3,76
720,3,3,76
722,3,3,76
723,3,3,76
725,2,6,84
726,2,6,85
728,3,3,88
729,3,3,83
731,3,3,84
732,3,3,85
734,3,3,88
735,3,3,89
737,3,3,65
738,3,3,65
740,3,3,65
741,3,3,65
743,3,3,65
744,3,3,65
746,3,3,65
747,3,3,65
749,3,3,89
750,3,3,89
752,3,3,89
753,3,3,89
900,5,2,260
901,5,2,95
902,5,2,83
904,5,2,260
905,5,2,95
906,5,2,83
908,5,2,99
909,5,2,87
911,5,2,99
912,5,2,87
924,7,3,94
925,7,3,93
927,3,7,256
928,3,7,255
929,3,7,255
930,3,7,255
931,3,7,255
932,3,7,256
933,3,7,258
934,3,7,258
936,4,4,129
937,4,4,130
940,4,4,101
941,4,4,102
944,4,4,101
945,4,4,102
948,4,4,108
949,4,4,109
952,4,4,107
953,4,4,108
956,4,4,97
957,4,4,98
960,3,5,93
961,3,5,88
963,3,5,162
964,3,5,157
966,4,4,97
967,4,4,98
970,4,4,119
971,4,4,120
974,3,5,162
975,3,5,165
978,3,5,87
979,3,5,90
982,3,7,70
983,3,7,70
986,3,7,152
987,3,7,152
995,4,4,79
996,4,4,80
999,4,4,83
1000,4,4,84
1011,4,4,134
1012,4,4,133
1014,4,4,106
1015,4,4,105
1017,4,4,106
1018,4,4,105
1020,4,4,113
1021,4,4,112
1023,4,4,112
1024,4,4,111
1026,4,4,102
1027,4,4,101
1029,4,4,102
1030,4,4,98
1032,4,4,171
1033,4,4,167
1035,4,4,102
1036,4,4,101
1038,4,4,124
1039,4,4,123
1041,4,4,166
1042,4,4,165
1044,4,4,91
1045,4,4,90
1047,4,4,84
1048,4,4,83
1050,4,4,88
1051,4,4,87
1165,6,3,95
1166,6,3,94
1169,6,3,94
1170,6,3,95
1172,7,8,168
1173,7,8,168
1174,7,8,168
1175,7,8,169
1176,7,8,90
1177,7,8,90
1178,7,8,90
1179,7,8,91
1180,7,8,168
1181,7,8,168
1182,7,8,169
1183,7,8,168
1184,7,8,90
1185,7,8,90
1186,7,8,91
1187,7,8,90
1189,7,8,169
1190,7,8,168
1191,7,8,169
1192,7,8,91
1193,7,8,90
1194,7,8,91
1195,7,8,169
1196,7,8,167
1197,7,8,167
1198,7,8,168
1199,7,8,168
1200,7,8,91
1201,7,8,89
1202,7,8,89
1203,7,8,90
1204,7,8,90
1233,9,9,67
1234,9,9,66
1236,8,8,76
1237,8,8,75
1244,9,9,56
1245,9,9,55
1247,9,9,56
1248,9,9,55
1250,9,9,79
1251,9,9,80
1253,6,3,98
1254,6,3,136
1256,6,3,86
1257,6,3,124
1259,6,3,98
1260,6,3,138
1262,6,3,86
1263,6,3,126
1265,10,10,89
1266,10,10,71
1320,10,10,68
1321,10,10,73
1335,9,9,60
1336,9,9,58
1353,10,10,123
1354,10,10,124
1356,10,10,95
1357,10,10,96
1359,10,10,95
1360,10,10,96
1362,10,10,102
1363,10,10,103
1365,10,10,101
1366,10,10,102
1368,10,10,91
1369,10,10,92
1371,10,10,92
1372,10,10,91
1374,10,10,113
1375,10,10,114
1377,10,10,160
1378,10,10,155
1380,10,10,80
1381,10,10,85
1384,9,9,75
1385,9,9,60
1391,10,10,74
1392,10,10,73
1394,10,10,77
1395,10,10,78
1417,11,11,88
1418,11,11,94
1420,11,11,70
1421,11,11,76
1441,10,10,141
1442,10,10,158
1473,10,15,56
1474,10,15,58
1479,10,14,68
1480,10,14,65
1482,10,15,50
1483,10,15,45
1485,10,15,50
1486,10,15,45
1511,16,11,68
1512,16,11,71
1515,12,17,111
1516,12,17,186
1518,12,17,101
1519,12,17,83
1523,12,17,101
1524,12,17,89
1525,12,17,158
1535,12,16,145
1536,12,16,164
1538,12,17,79
1539,12,17,90
1541,12,17,61
1542,12,17,67
1547,18,13,100
1548,18,13,82
1555,18,13,110
1556,18,13,78
1558,18,13,100
1559,18,13,100
1560,18,13,180
1562,18,13,89
1563,18,13,169
1572,17,13,86
1573,17,13,69
1577,18,13,71
1578,18,13,64
1589,13,18,100
1590,13,18,180
1597,23,28,21
1598,23,28,30
1601,13,18,100
1602,13,18,111
1604,13,18,82
1605,13,18,93
1607,13,18,88
1608,13,18,89
1610,13,18,157
1611,13,18,158
1613,13,18,110
1614,13,18,121
1616,13,18,185
1617,13,18,196
1621,19,14,99
1622,19,14,174
1624,19,14,109
1625,19,14,184
1641,19,14,88
1642,19,14,89
1644,19,14,168
1645,19,14,169
1648,19,14,99
1649,19,14,110
1652,19,14,81
1653,19,14,92
1659,19,14,77
1660,19,14,88
1662,19,14,109
1663,19,14,99
1665,19,14,189
1666,19,14,179
1686,25,29,37
1687,25,29,48
1698,14,19,99
1699,14,19,109
1702,14,19,179
1703,14,19,189
1715,20,15,98
1716,20,15,98
1718,20,15,173
1719,20,15,173
1724,29,32,37
1725,29,32,38
1732,20,15,119
1733,20,15,108
1735,20,15,194
1736,20,15,183
1743,12,32,89
1744,12,32,13
1749,12,20,81
1750,12,20,76
1752,12,20,145
1753,12,20,150
1775,35,30,69
1776,35,30,70
1778,35,30,51
1779,35,30,52
1789,33,29,49
1790,33,29,50
1799,29,42,89
1800,29,42,13
1803,35,3,98
1804,35,3,86
1813,36,31,67
1814,36,31,76
1816,36,31,156
1817,36,31,147
1819,13,33,116
1820,13,33,12
1831,22,41,88
1832,22,41,15
1839,35,31,78
1840,35,31,87
1842,35,31,162
1843,35,31,153
1859,45,3,98
1860,45,3,86
1867,30,43,133
1868,30,43,12
1870,36,4,97
1871,36,4,98
1873,36,4,85
1874,36,4,86
1876,12,20,75
1877,12,20,66
1880,26,44,121
1881,26,44,43
1890,44,3,97
1891,44,3,85
1899,21,13,159
1900,21,13,134
1903,23,42,130
1904,23,42,14
1928,46,4,97
1929,46,4,98
1931,46,4,85
1932,46,4,86
1934,37,53,162
1935,37,53,34
1945,27,45,120
1946,27,45,135
1948,54,38,114
1949,54,38,113
1951,45,4,100
1952,45,4,96
1954,45,4,88
1955,45,4,84
1959,27,45,59
1960,27,45,42
1962,39,53,43
1963,39,53,50
1966,6,31,114
1967,6,31,20
1969,6,29,113
1970,6,29,20
1981,10,10,87
1982,10,10,87
1988,54,40,126
1989,54,40,117
2028,10,10,87
2029,10,10,87
2031,11,11,87
2032,11,11,86
2034,11,11,86
2035,11,11,87
2043,12,13,85
2044,12,13,85
2053,36,50,143
2054,36,50,14
2056,34,55,137
2057,34,55,12
2063,54,3,98
2064,54,3,86
2069,11,11,87
2070,11,11,86
2072,11,11,86
2073,11,11,87
2079,42,3,97
2080,42,3,85
2082,58,3,98
2083,58,3,86
2087,14,13,85
2088,14,13,84
2090,13,14,84
2091,13,14,84
2105,12,23,153
2106,12,23,154
2107,12,23,75
2108,12,23,76
2109,12,23,154
